,case:Rfp_id,concept:name,time:timestamp_end,org:role,event:id,time:timestamp_start
16796,request for payment 58298,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22 10:44:20+00:00,SUPERVISOR,3,2018-11-19 11:48:59+00:00
16797,request for payment 58298,Request Payment,2018-11-26 07:50:41+00:00,UNDEFINED,6,2018-11-22 10:44:20+00:00
16798,request for payment 58298,Payment Handled,2018-11-29 17:31:20+00:00,UNDEFINED,7,2018-11-26 07:50:41+00:00
16799,request for payment 58296,Permit SUBMITTED by EMPLOYEE,2018-10-15 09:57:54+00:00,EMPLOYEE,0,2018-10-15 09:57:54+00:00
16800,request for payment 58296,Permit APPROVED by ADMINISTRATION,2018-10-15 09:57:57+00:00,ADMINISTRATION,24,2018-10-15 09:57:54+00:00
16801,request for payment 58296,Permit APPROVED by BUDGET OWNER,2018-10-15 13:40:23+00:00,BUDGET OWNER,25,2018-10-15 09:57:57+00:00
16802,request for payment 58296,Permit APPROVED by SUPERVISOR,2018-10-22 05:15:27+00:00,SUPERVISOR,8,2018-10-15 13:40:23+00:00
16803,request for payment 58296,Permit FINAL_APPROVED by DIRECTOR,2018-10-22 10:47:18+00:00,DIRECTOR,9,2018-10-22 05:15:27+00:00
16804,request for payment 58296,Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 18:27:05+00:00,EMPLOYEE,2,2018-10-22 10:47:18+00:00
16805,request for payment 58296,Request For Payment APPROVED by ADMINISTRATION,2018-12-18 18:28:27+00:00,ADMINISTRATION,21,2018-12-18 18:27:05+00:00
16806,request for payment 58296,Request For Payment APPROVED by BUDGET OWNER,2018-12-20 10:29:38+00:00,BUDGET OWNER,22,2018-12-18 18:28:27+00:00
16807,request for payment 58296,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-27 05:15:55+00:00,SUPERVISOR,3,2018-12-20 10:29:38+00:00
16808,request for payment 58296,Request Payment,2019-01-03 12:24:22+00:00,UNDEFINED,6,2018-12-27 05:15:55+00:00
16809,request for payment 58296,Payment Handled,2019-01-07 17:31:13+00:00,UNDEFINED,7,2019-01-03 12:24:22+00:00
16810,request for payment 58335,Permit SUBMITTED by EMPLOYEE,2018-10-15 11:18:10+00:00,EMPLOYEE,0,2018-10-15 11:18:10+00:00
16811,request for payment 58335,Permit APPROVED by ADMINISTRATION,2018-10-15 11:18:12+00:00,ADMINISTRATION,24,2018-10-15 11:18:10+00:00
16812,request for payment 58335,Request For Payment SUBMITTED by EMPLOYEE,2018-10-15 11:25:23+00:00,EMPLOYEE,2,2018-10-15 11:18:12+00:00
16813,request for payment 58335,Request For Payment APPROVED by ADMINISTRATION,2018-10-15 11:25:27+00:00,ADMINISTRATION,21,2018-10-15 11:25:23+00:00
16814,request for payment 58335,Permit FINAL_APPROVED by SUPERVISOR,2018-10-15 14:48:19+00:00,SUPERVISOR,1,2018-10-15 11:25:27+00:00
16815,request for payment 58335,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-17 07:30:28+00:00,SUPERVISOR,3,2018-10-15 14:48:19+00:00
16816,request for payment 58335,Request Payment,2018-10-17 20:46:16+00:00,UNDEFINED,6,2018-10-17 07:30:28+00:00
16817,request for payment 58335,Payment Handled,2018-10-22 17:31:25+00:00,UNDEFINED,7,2018-10-17 20:46:16+00:00
16818,request for payment 186322,Request For Payment SUBMITTED by EMPLOYEE,2018-10-15 16:54:09+00:00,EMPLOYEE,2,2018-10-15 16:54:09+00:00
16819,request for payment 186322,Request For Payment APPROVED by ADMINISTRATION,2018-10-15 16:54:23+00:00,ADMINISTRATION,21,2018-10-15 16:54:09+00:00
16820,request for payment 186322,Request For Payment REJECTED by BUDGET OWNER,2018-10-17 16:04:57+00:00,BUDGET OWNER,27,2018-10-15 16:54:23+00:00
16821,request for payment 186322,Request For Payment REJECTED by EMPLOYEE,2018-10-18 09:00:59+00:00,EMPLOYEE,13,2018-10-17 16:04:57+00:00
16822,request for payment 186322,Request For Payment SUBMITTED by EMPLOYEE,2018-10-18 13:06:12+00:00,EMPLOYEE,2,2018-10-18 09:00:59+00:00
16823,request for payment 186322,Request For Payment APPROVED by ADMINISTRATION,2018-10-18 13:06:37+00:00,ADMINISTRATION,21,2018-10-18 13:06:12+00:00
16824,request for payment 186322,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-19 16:15:41+00:00,SUPERVISOR,3,2018-10-18 13:06:37+00:00
16825,request for payment 186322,Request Payment,2018-10-23 13:58:30+00:00,UNDEFINED,6,2018-10-19 16:15:41+00:00
16826,request for payment 186322,Payment Handled,2018-10-25 17:31:43+00:00,UNDEFINED,7,2018-10-23 13:58:30+00:00
16827,request for payment 57493,Permit SUBMITTED by EMPLOYEE,2018-10-17 11:03:03+00:00,EMPLOYEE,0,2018-10-17 11:03:03+00:00
16828,request for payment 57493,Permit APPROVED by ADMINISTRATION,2018-10-17 11:03:08+00:00,ADMINISTRATION,24,2018-10-17 11:03:03+00:00
16829,request for payment 57493,Permit FINAL_APPROVED by SUPERVISOR,2018-10-18 08:14:01+00:00,SUPERVISOR,1,2018-10-17 11:03:08+00:00
16830,request for payment 57493,Request For Payment SUBMITTED by EMPLOYEE,2018-10-25 16:09:03+00:00,EMPLOYEE,2,2018-10-18 08:14:01+00:00
16831,request for payment 57493,Request For Payment APPROVED by ADMINISTRATION,2018-10-25 16:09:43+00:00,ADMINISTRATION,21,2018-10-25 16:09:03+00:00
16832,request for payment 57493,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-30 09:13:03+00:00,SUPERVISOR,3,2018-10-25 16:09:43+00:00
16833,request for payment 57493,Request Payment,2018-10-30 09:23:44+00:00,UNDEFINED,6,2018-10-30 09:13:03+00:00
16834,request for payment 57493,Payment Handled,2018-11-01 17:31:17+00:00,UNDEFINED,7,2018-10-30 09:23:44+00:00
16835,request for payment 57531,Permit SUBMITTED by EMPLOYEE,2018-10-17 22:54:00+00:00,EMPLOYEE,0,2018-10-17 22:54:00+00:00
16836,request for payment 57531,Permit APPROVED by ADMINISTRATION,2018-10-17 22:54:11+00:00,ADMINISTRATION,24,2018-10-17 22:54:00+00:00
16837,request for payment 57531,Request For Payment SUBMITTED by EMPLOYEE,2018-10-18 15:12:57+00:00,EMPLOYEE,2,2018-10-17 22:54:11+00:00
16838,request for payment 57531,Request For Payment APPROVED by ADMINISTRATION,2018-10-18 15:13:23+00:00,ADMINISTRATION,21,2018-10-18 15:12:57+00:00
16839,request for payment 57531,Permit FINAL_APPROVED by SUPERVISOR,2018-10-23 15:15:35+00:00,SUPERVISOR,1,2018-10-18 15:13:23+00:00
16840,request for payment 57531,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 08:23:14+00:00,SUPERVISOR,3,2018-10-23 15:15:35+00:00
16841,request for payment 57531,Request Payment,2018-10-25 07:36:50+00:00,UNDEFINED,6,2018-10-24 08:23:14+00:00
16842,request for payment 57531,Payment Handled,2018-10-29 17:31:16+00:00,UNDEFINED,7,2018-10-25 07:36:50+00:00
16843,request for payment 57547,Permit SUBMITTED by EMPLOYEE,2018-10-18 02:03:51+00:00,EMPLOYEE,0,2018-10-18 02:03:51+00:00
16844,request for payment 57547,Permit APPROVED by ADMINISTRATION,2018-10-18 02:03:54+00:00,ADMINISTRATION,24,2018-10-18 02:03:51+00:00
16845,request for payment 57547,Permit APPROVED by BUDGET OWNER,2018-10-19 10:43:58+00:00,BUDGET OWNER,25,2018-10-18 02:03:54+00:00
16846,request for payment 57547,Permit FINAL_APPROVED by SUPERVISOR,2018-10-26 05:15:28+00:00,SUPERVISOR,1,2018-10-19 10:43:58+00:00
16847,request for payment 57547,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 06:58:55+00:00,EMPLOYEE,2,2018-10-26 05:15:28+00:00
16848,request for payment 57547,Request For Payment APPROVED by ADMINISTRATION,2018-11-05 07:00:04+00:00,ADMINISTRATION,21,2018-11-05 06:58:55+00:00
16849,request for payment 57547,Request For Payment APPROVED by BUDGET OWNER,2018-11-06 11:44:27+00:00,BUDGET OWNER,22,2018-11-05 07:00:04+00:00
16850,request for payment 57547,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 09:24:54+00:00,SUPERVISOR,3,2018-11-06 11:44:27+00:00
16851,request for payment 57547,Request Payment,2018-11-08 09:24:55+00:00,UNDEFINED,6,2018-11-08 09:24:54+00:00
16852,request for payment 57547,Payment Handled,2018-11-12 17:30:47+00:00,UNDEFINED,7,2018-11-08 09:24:55+00:00
16853,request for payment 33629,Permit SUBMITTED by EMPLOYEE,2018-10-18 09:34:14+00:00,EMPLOYEE,0,2018-10-18 09:34:14+00:00
16854,request for payment 33629,Permit APPROVED by ADMINISTRATION,2018-10-18 09:34:19+00:00,ADMINISTRATION,24,2018-10-18 09:34:14+00:00
16855,request for payment 33629,Request For Payment SUBMITTED by EMPLOYEE,2018-10-18 10:12:10+00:00,EMPLOYEE,2,2018-10-18 09:34:19+00:00
16856,request for payment 33629,Request For Payment REJECTED by ADMINISTRATION,2018-10-18 10:12:22+00:00,ADMINISTRATION,23,2018-10-18 10:12:10+00:00
16857,request for payment 33629,Permit APPROVED by BUDGET OWNER,2018-10-23 10:07:58+00:00,BUDGET OWNER,25,2018-10-18 10:12:22+00:00
16858,request for payment 33629,Request For Payment REJECTED by EMPLOYEE,2018-10-24 09:47:47+00:00,EMPLOYEE,13,2018-10-23 10:07:58+00:00
16859,request for payment 33629,Request For Payment SUBMITTED by EMPLOYEE,2018-10-25 10:05:17+00:00,EMPLOYEE,2,2018-10-24 09:47:47+00:00
16860,request for payment 33629,Request For Payment APPROVED by ADMINISTRATION,2018-10-25 10:05:22+00:00,ADMINISTRATION,21,2018-10-25 10:05:17+00:00
16861,request for payment 33629,Permit FINAL_APPROVED by SUPERVISOR,2018-10-26 10:21:36+00:00,SUPERVISOR,1,2018-10-25 10:05:22+00:00
16862,request for payment 33629,Request For Payment APPROVED by BUDGET OWNER,2018-10-30 09:03:56+00:00,BUDGET OWNER,22,2018-10-26 10:21:36+00:00
16863,request for payment 33629,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-01 08:33:02+00:00,SUPERVISOR,3,2018-10-30 09:03:56+00:00
16864,request for payment 33629,Request Payment,2018-11-01 15:40:18+00:00,UNDEFINED,6,2018-11-01 08:33:02+00:00
16865,request for payment 33629,Payment Handled,2018-11-05 17:31:19+00:00,UNDEFINED,7,2018-11-01 15:40:18+00:00
16866,request for payment 33626,Permit SUBMITTED by EMPLOYEE,2018-10-18 09:34:14+00:00,EMPLOYEE,0,2018-10-18 09:34:14+00:00
16867,request for payment 33626,Permit APPROVED by ADMINISTRATION,2018-10-18 09:34:19+00:00,ADMINISTRATION,24,2018-10-18 09:34:14+00:00
16868,request for payment 33626,Request For Payment SUBMITTED by EMPLOYEE,2018-10-18 10:17:32+00:00,EMPLOYEE,2,2018-10-18 09:34:19+00:00
16869,request for payment 33626,Request For Payment APPROVED by ADMINISTRATION,2018-10-18 10:17:37+00:00,ADMINISTRATION,21,2018-10-18 10:17:32+00:00
16870,request for payment 33626,Permit APPROVED by BUDGET OWNER,2018-10-23 10:07:58+00:00,BUDGET OWNER,25,2018-10-18 10:17:37+00:00
16871,request for payment 33626,Request For Payment APPROVED by BUDGET OWNER,2018-10-24 09:46:20+00:00,BUDGET OWNER,22,2018-10-23 10:07:58+00:00
16872,request for payment 33626,Permit FINAL_APPROVED by SUPERVISOR,2018-10-26 10:21:36+00:00,SUPERVISOR,1,2018-10-24 09:46:20+00:00
16873,request for payment 33626,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-26 10:21:36+00:00,SUPERVISOR,3,2018-10-26 10:21:36+00:00
16874,request for payment 33626,Request Payment,2018-10-30 08:02:19+00:00,UNDEFINED,6,2018-10-26 10:21:36+00:00
16875,request for payment 33626,Payment Handled,2018-11-01 17:31:17+00:00,UNDEFINED,7,2018-10-30 08:02:19+00:00
16876,request for payment 57570,Permit SUBMITTED by EMPLOYEE,2018-10-18 10:28:41+00:00,EMPLOYEE,0,2018-10-18 10:28:41+00:00
16877,request for payment 57570,Permit APPROVED by ADMINISTRATION,2018-10-18 10:28:46+00:00,ADMINISTRATION,24,2018-10-18 10:28:41+00:00
16878,request for payment 57570,Permit FINAL_APPROVED by SUPERVISOR,2018-10-22 08:35:51+00:00,SUPERVISOR,1,2018-10-18 10:28:46+00:00
16879,request for payment 57570,Request For Payment SUBMITTED by EMPLOYEE,2018-10-24 11:27:51+00:00,EMPLOYEE,2,2018-10-22 08:35:51+00:00
16880,request for payment 57570,Request For Payment APPROVED by ADMINISTRATION,2018-10-24 11:28:04+00:00,ADMINISTRATION,21,2018-10-24 11:27:51+00:00
16881,request for payment 57570,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 13:58:34+00:00,SUPERVISOR,3,2018-10-24 11:28:04+00:00
16882,request for payment 57570,Request Payment,2018-10-30 09:29:59+00:00,UNDEFINED,6,2018-10-24 13:58:34+00:00
16883,request for payment 57570,Payment Handled,2018-11-01 17:31:17+00:00,UNDEFINED,7,2018-10-30 09:29:59+00:00
16884,request for payment 186466,Request For Payment SUBMITTED by EMPLOYEE,2018-10-18 14:45:21+00:00,EMPLOYEE,2,2018-10-18 14:45:21+00:00
16885,request for payment 186466,Request For Payment REJECTED by ADMINISTRATION,2018-10-18 14:45:47+00:00,ADMINISTRATION,23,2018-10-18 14:45:21+00:00
16886,request for payment 186466,Request For Payment REJECTED by EMPLOYEE,2018-10-19 15:32:33+00:00,EMPLOYEE,13,2018-10-18 14:45:47+00:00
16887,request for payment 34172,Permit SUBMITTED by EMPLOYEE,2018-10-18 15:59:53+00:00,EMPLOYEE,0,2018-10-18 15:59:53+00:00
16888,request for payment 34172,Permit APPROVED by ADMINISTRATION,2018-10-18 16:00:00+00:00,ADMINISTRATION,24,2018-10-18 15:59:53+00:00
16889,request for payment 34172,Permit FINAL_APPROVED by SUPERVISOR,2018-10-19 14:06:10+00:00,SUPERVISOR,1,2018-10-18 16:00:00+00:00
16890,request for payment 34172,Request For Payment SUBMITTED by EMPLOYEE,2018-11-16 09:29:03+00:00,EMPLOYEE,2,2018-10-19 14:06:10+00:00
16891,request for payment 34172,Request For Payment APPROVED by ADMINISTRATION,2018-11-16 09:29:51+00:00,ADMINISTRATION,21,2018-11-16 09:29:03+00:00
16892,request for payment 34172,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-16 09:36:39+00:00,SUPERVISOR,3,2018-11-16 09:29:51+00:00
16893,request for payment 34172,Request Payment,2018-11-16 10:14:53+00:00,UNDEFINED,6,2018-11-16 09:36:39+00:00
16894,request for payment 34172,Payment Handled,2018-11-19 17:31:20+00:00,UNDEFINED,7,2018-11-16 10:14:53+00:00
16895,request for payment 48206,Permit SUBMITTED by EMPLOYEE,2018-10-18 17:57:38+00:00,EMPLOYEE,0,2018-10-18 17:57:38+00:00
16896,request for payment 48206,Permit APPROVED by ADMINISTRATION,2018-10-18 17:57:40+00:00,ADMINISTRATION,24,2018-10-18 17:57:38+00:00
16897,request for payment 48206,Permit FINAL_APPROVED by SUPERVISOR,2018-10-19 08:27:23+00:00,SUPERVISOR,1,2018-10-18 17:57:40+00:00
16898,request for payment 48206,Request For Payment SUBMITTED by EMPLOYEE,2018-10-23 11:52:07+00:00,EMPLOYEE,2,2018-10-19 08:27:23+00:00
16899,request for payment 48206,Request For Payment APPROVED by ADMINISTRATION,2018-10-23 12:06:21+00:00,ADMINISTRATION,21,2018-10-23 11:52:07+00:00
16900,request for payment 48206,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 09:44:57+00:00,SUPERVISOR,3,2018-10-23 12:06:21+00:00
16901,request for payment 48206,Request Payment,2018-10-25 09:08:42+00:00,UNDEFINED,6,2018-10-24 09:44:57+00:00
16902,request for payment 48206,Payment Handled,2018-10-29 17:31:16+00:00,UNDEFINED,7,2018-10-25 09:08:42+00:00
16903,request for payment 48209,Permit SUBMITTED by EMPLOYEE,2018-10-18 17:57:38+00:00,EMPLOYEE,0,2018-10-18 17:57:38+00:00
16904,request for payment 48209,Permit APPROVED by ADMINISTRATION,2018-10-18 17:57:40+00:00,ADMINISTRATION,24,2018-10-18 17:57:38+00:00
16905,request for payment 48209,Permit FINAL_APPROVED by SUPERVISOR,2018-10-19 08:27:23+00:00,SUPERVISOR,1,2018-10-18 17:57:40+00:00
16906,request for payment 48209,Request For Payment SUBMITTED by EMPLOYEE,2018-11-15 10:39:09+00:00,EMPLOYEE,2,2018-10-19 08:27:23+00:00
16907,request for payment 48209,Request For Payment APPROVED by ADMINISTRATION,2018-11-15 10:39:15+00:00,ADMINISTRATION,21,2018-11-15 10:39:09+00:00
16908,request for payment 48209,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-15 16:41:32+00:00,SUPERVISOR,3,2018-11-15 10:39:15+00:00
16909,request for payment 48209,Request Payment,2018-11-20 14:08:33+00:00,UNDEFINED,6,2018-11-15 16:41:32+00:00
16910,request for payment 48209,Payment Handled,2018-11-22 17:31:34+00:00,UNDEFINED,7,2018-11-20 14:08:33+00:00
16911,request for payment 48251,Permit SUBMITTED by EMPLOYEE,2018-10-19 10:17:18+00:00,EMPLOYEE,0,2018-10-19 10:17:18+00:00
16912,request for payment 48251,Permit APPROVED by ADMINISTRATION,2018-10-19 10:17:23+00:00,ADMINISTRATION,24,2018-10-19 10:17:18+00:00
16913,request for payment 48251,Permit APPROVED by BUDGET OWNER,2018-10-23 14:55:04+00:00,BUDGET OWNER,25,2018-10-19 10:17:23+00:00
16914,request for payment 48251,Permit FINAL_APPROVED by SUPERVISOR,2018-10-25 12:07:43+00:00,SUPERVISOR,1,2018-10-23 14:55:04+00:00
16915,request for payment 48251,Request For Payment SUBMITTED by EMPLOYEE,2018-11-26 15:35:21+00:00,EMPLOYEE,2,2018-10-25 12:07:43+00:00
16916,request for payment 48251,Request For Payment REJECTED by ADMINISTRATION,2018-11-26 15:35:34+00:00,ADMINISTRATION,23,2018-11-26 15:35:21+00:00
16917,request for payment 48251,Request For Payment REJECTED by EMPLOYEE,2018-12-05 14:01:14+00:00,EMPLOYEE,13,2018-11-26 15:35:34+00:00
16918,request for payment 48251,Request For Payment SUBMITTED by EMPLOYEE,2018-12-07 12:51:59+00:00,EMPLOYEE,2,2018-12-05 14:01:14+00:00
16919,request for payment 48251,Request For Payment APPROVED by ADMINISTRATION,2018-12-07 12:52:02+00:00,ADMINISTRATION,21,2018-12-07 12:51:59+00:00
16920,request for payment 48251,Request For Payment APPROVED by BUDGET OWNER,2018-12-11 09:24:41+00:00,BUDGET OWNER,22,2018-12-07 12:52:02+00:00
16921,request for payment 48251,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 05:15:21+00:00,SUPERVISOR,3,2018-12-11 09:24:41+00:00
16922,request for payment 48251,Request Payment,2018-12-18 09:32:28+00:00,UNDEFINED,6,2018-12-18 05:15:21+00:00
16923,request for payment 48251,Payment Handled,2018-12-20 17:31:30+00:00,UNDEFINED,7,2018-12-18 09:32:28+00:00
16924,request for payment 57639,Permit SUBMITTED by EMPLOYEE,2018-10-19 15:19:18+00:00,EMPLOYEE,0,2018-10-19 15:19:18+00:00
16925,request for payment 57639,Permit APPROVED by ADMINISTRATION,2018-10-19 15:19:22+00:00,ADMINISTRATION,24,2018-10-19 15:19:18+00:00
16926,request for payment 57639,Permit FINAL_APPROVED by SUPERVISOR,2018-10-22 10:19:13+00:00,SUPERVISOR,1,2018-10-19 15:19:22+00:00
16927,request for payment 57639,Request For Payment SUBMITTED by EMPLOYEE,2018-11-12 11:32:21+00:00,EMPLOYEE,2,2018-10-22 10:19:13+00:00
16928,request for payment 57639,Request For Payment APPROVED by ADMINISTRATION,2018-11-12 11:32:32+00:00,ADMINISTRATION,21,2018-11-12 11:32:21+00:00
16929,request for payment 57639,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-12 13:32:13+00:00,SUPERVISOR,3,2018-11-12 11:32:32+00:00
16930,request for payment 57639,Request Payment,2018-11-15 09:33:19+00:00,UNDEFINED,6,2018-11-12 13:32:13+00:00
16931,request for payment 57639,Payment Handled,2018-11-19 17:31:20+00:00,UNDEFINED,7,2018-11-15 09:33:19+00:00
16932,request for payment 57636,Permit SUBMITTED by EMPLOYEE,2018-10-19 15:19:18+00:00,EMPLOYEE,0,2018-10-19 15:19:18+00:00
16933,request for payment 57636,Permit APPROVED by ADMINISTRATION,2018-10-19 15:19:22+00:00,ADMINISTRATION,24,2018-10-19 15:19:18+00:00
16934,request for payment 57636,Permit FINAL_APPROVED by SUPERVISOR,2018-10-22 10:19:13+00:00,SUPERVISOR,1,2018-10-19 15:19:22+00:00
16935,request for payment 57636,Request For Payment SUBMITTED by EMPLOYEE,2018-11-07 15:10:54+00:00,EMPLOYEE,2,2018-10-22 10:19:13+00:00
16936,request for payment 57636,Request For Payment APPROVED by ADMINISTRATION,2018-11-07 15:37:54+00:00,ADMINISTRATION,21,2018-11-07 15:10:54+00:00
16937,request for payment 57636,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-12 13:30:00+00:00,SUPERVISOR,3,2018-11-07 15:37:54+00:00
16938,request for payment 57636,Request Payment,2018-11-15 09:33:19+00:00,UNDEFINED,6,2018-11-12 13:30:00+00:00
16939,request for payment 57636,Payment Handled,2018-11-19 17:31:20+00:00,UNDEFINED,7,2018-11-15 09:33:19+00:00
16940,request for payment 48315,Permit SUBMITTED by EMPLOYEE,2018-10-21 17:14:55+00:00,EMPLOYEE,0,2018-10-21 17:14:55+00:00
16941,request for payment 48315,Permit APPROVED by ADMINISTRATION,2018-10-21 17:15:04+00:00,ADMINISTRATION,24,2018-10-21 17:14:55+00:00
16942,request for payment 48315,Request For Payment SUBMITTED by EMPLOYEE,2018-10-21 17:19:53+00:00,EMPLOYEE,2,2018-10-21 17:15:04+00:00
16943,request for payment 48315,Request For Payment APPROVED by ADMINISTRATION,2018-10-21 17:19:56+00:00,ADMINISTRATION,21,2018-10-21 17:19:53+00:00
16944,request for payment 48315,Permit FINAL_APPROVED by SUPERVISOR,2018-10-21 17:23:56+00:00,SUPERVISOR,1,2018-10-21 17:19:56+00:00
16945,request for payment 48315,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-21 17:29:04+00:00,SUPERVISOR,3,2018-10-21 17:23:56+00:00
16946,request for payment 48315,Request Payment,2018-10-25 10:19:21+00:00,UNDEFINED,6,2018-10-21 17:29:04+00:00
16947,request for payment 48315,Payment Handled,2018-10-29 17:31:16+00:00,UNDEFINED,7,2018-10-25 10:19:21+00:00
16948,request for payment 58373,Permit SUBMITTED by EMPLOYEE,2018-10-22 11:17:46+00:00,EMPLOYEE,0,2018-10-22 11:17:46+00:00
16949,request for payment 58373,Permit APPROVED by ADMINISTRATION,2018-10-22 11:17:47+00:00,ADMINISTRATION,24,2018-10-22 11:17:46+00:00
16950,request for payment 58373,Permit FINAL_APPROVED by SUPERVISOR,2018-10-24 08:45:54+00:00,SUPERVISOR,1,2018-10-22 11:17:47+00:00
